web-scraper-order,web-scraper-start-url,nama,komentar
"1583432296-14230","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Bagus tapi kadang kadang tarif ongkir gak masuk akal tolong dikondisikan"
"1583432296-14795","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Harga naik dong.. driver kasian"
"1583432296-12718","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Mantap apk dan abang gojeknya nya sangat membantu di saat aku kelaperan pengen cari makan males keluar rumah dan males ngantri, pake jasa gojek di anter dan bayar di tempat, saya beri bintang full"
"1583432296-12607","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","baik dan menyenangkn walau emang ada beberapa driver yang menyebalkn"
"1583432296-10003","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","hildebrand wolfred",""
"1583432296-9246","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Selly Rianty",""
"1583432296-14101","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","sy sangat puas dengan pelayanan gojek,puas dan tepat waktu"
"1583432296-12740","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Tingkatkan keamanan dalam mengemudi, sehingga membuat suasana nyaman sesama pengguna jalan di Jakarta identik dengan macet. Menjaga amanah semoga berkah"
"1583432296-12850","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Tirimakasih buat gojek, saya jadi mudah bepergian dan pesan makanan. Semoga kedepannya lebih baik lagi dan sukses selalu"
"1583432296-12731","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat membantu mempermudah dalam memilih transportasi"
"1583432296-8809","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","hamzah karmawan",""
"1583432296-8991","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Yudi tira",""
"1583432296-10650","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Wella shandi",""
"1583432296-11876","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Bagi para pengguna... Janganlah seenak nya saja memberi rating rendah dan komentar yang ga jelas. Itu sangat merugikan si driver. Jika makanan atau minuman nya kurang bagus atau enak.. beri rating padah toko nya, bukan si driver. Driver hanya menjual jasa, bukan produk. Analogi nya seperti ini; Kepa...Ulasan Lengkap"
"1583432296-15010","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","thanks dgn adanya aplikasi ini mempermudah prjalanan kmna aja.."
"1583432296-10046","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Agus Warsito",""
"1583432296-11339","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Abu Yas",""
"1583432296-12637","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saya cuma bisa berdo'a semuga GOJEK (drever) kayak yg dulu lagi gak kayak gini sistem kayak menyengsarakan drever"" semua salam satu aspal mohon pertimbangkan"
"1583432296-13308","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Memberikan yang mudah menjadi termuadah."
"1583432296-10933","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","lusieriana lusieriana",""
"1583432296-15081","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Pokoknya sm gojek smua aman,kapanpun dak kmbapun mereka selalu ada cpat tepat dengan adanya gojek jam brapapun mrka siap"
"1583432296-12469","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Knapa klo bayar pakai pay later gak bisa ngasih tip pada drivernya...."
"1583432296-10720","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Ricky Muchsin",""
"1583432296-14545","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saya sangat menyukai aplikasi ya"
"1583432296-13024","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Pengalaman pertama aq menggunakan gojek.. Ternyata sangat memuaskan.. Jadi aq kasi bintang 5.. Thanks.."
"1583432296-14691","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","sangat cepat mendapatkan driver"
"1583432296-13829","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat membantu ketika lagi prngen makan malam...kalo lagi males keluar"
"1583432296-13058","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","setiap kita sekeluarga membutuhkan pelayanan kendaraan cepat and murah ya dengan GOCAR...yang bisa kami andalkan"
"1583432296-9247","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","RCL Team",""
"1583432296-9208","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Zainul Bahar",""
"1583432296-13515","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Alhhandulilah de semejak ada gojek bisa kmqna ga ribet tingal klik doang tungu dah santuyy ... emang sih kdang2 aga lama tpi lumayan puas soaalya klo lgii perlu ga ribet Mkasih gojek... hahqh"
"1583432296-8524","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","zack daniels",""
"1583432296-10834","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Suwarno Mujiyati",""
"1583432296-14240","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Tolong dong riwayat caht di aplikasi bisa di hapus"
"1583432296-14100","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","sejauh ini gojek sudah cukup baik dan bagus pelayanannya,"
"1583432296-10635","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Fadly Fadly",""
"1583432296-10350","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Imam Syafii",""
"1583432296-13907","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Puas dengan pelayanannya, bangga ada aplikasi asli dari Indonesia"
"1583432296-11832","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aplikasi ini Sangat membantu saya banget karna posisi rmh sya dgn stasiun dan jalan raya lumayan jauh bngt, semenjak ada gojek sngt2 ngebntu aktivitas shri2 saya tolong jgn di hapus"
"1583432296-13093","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Oke bgt lah pokok'y.. kemana2 N mau mkn bisa pesen n mudah😁"
"1583432296-9443","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Romija Yusuf",""
"1583432296-8777","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Diahnawang Wulan12",""
"1583432296-9326","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","nina fathima",""
"1583432296-12566","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Mantap gojek sangan membatu dalam masalah transportasi dan ongkos terjangkau.."
"1583432296-11980","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Mas NANTI TIPnya di GOPAY SEKALIAN YAAA...!!OK,LAGU LAMAAAA""""""????"
"1583432296-9655","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Nur Kholis",""
"1583432296-12771","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Mantap. Semoga makin mensejahterakan Customer. Kasih terus Vocernya. Biar makin rame Customernya"
"1583432296-12648","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sumpah drivernya tuh sngt membantuu banget, dia terjang banjir jln kaki meski ku blng nanti gpp antar nya. Dia rela jgn demi antr makan yg g seberapa. Semoga dimudahkan rezekimu pak Thanks for driver Indra Solihin B367OUEH"
"1583432296-13314","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Baru mau coba sih....tp mudah""an aman."
"1583432296-8573","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Van ars",""
"1583432296-13668","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Mantapp..Banyak diskon untuk goride.kl bisa gocar juga diadakan diskon biar makin byk pelanggan gojeknya ..salam satu aspal"
"1583432296-12711","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sekarang musim hujan, sebaiknya penumpang juga di fasilitasi jas hujan.....over all ok...."
"1583432296-14815","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Suka bgt sm aplikasi gojek 👍top lah sangat membantu sekali 🙏"
"1583432296-13288","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Teransaksi isi saldo gopay pakai bca mobile lebih mudah... Sukses selalu gopay,,gojek....go drive.... Sukses bahagia selalu..."
"1583432296-9463","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Achmad Saichu",""
"1583432296-9471","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Jae Lani",""
"1583432296-13332","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat membantu sekali apk ini mudah mau kemana mna,pokok nya mantap....!"
"1583432296-10220","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Adzn_07",""
"1583432296-12250","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat enak pakai gojek lebih murah dari grab. Tapi sayangnya sering sibuk sistemnya"
"1583432296-10496","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Uum Yati",""
"1583432296-10843","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","abiyyu saputra07",""
"1583432296-12184","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aplikasi nya bagus membantu orang banyak... Tapi sy Heran dgn aplikasi driver saya.. Sudah mau 2 bln ini... Susah dpt orderan dari semua jenis layanan yg di tentukan gojek.. Sprti GOSEND..GOFOOD.. GORIDE DLL. satu pun tdk masuk dr pagi sampai malam dari versi 4.11.1 hingga saat ini versi 4.13.0 sang...Ulasan Lengkap"
"1583432296-11069","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Dahlan Pipit",""
"1583432296-9625","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Uus Fakot",""
"1583432296-8990","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Mufraid Ok",""
"1583432296-9613","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Mifta Hidayah",""
"1583432296-8985","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Aan 0110",""
"1583432296-13120","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Karya Anak Bangsa. Sangat membatu konsumen juga drivernya dalam memudahkan segala keperluan. Tks Gojek"
"1583432296-13964","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat membantu saya keluarga dan masyarakat Indonesia... Terimakasih gojek...🙏🙏"
"1583432296-13568","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saya kasih bintang 5 ya...karna dg adanya aplikasi ini sngat membntu bnget .maksih gojek tingktkn kualitsnya ya"
"1583432296-9239","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","The DF",""
"1583432296-12728","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","APL ini sangat berguna & sangat membantu sekali, sampai sekarang alhamdulillah saya blm pernah ada masalah.. Dan mudah""an tidak akan pernah ada masalah & selalu bisa memberikan kepuasan kepada semua konsumen nya,. Aamiiin Ya Robb."
"1583432296-10968","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","yulia ratna",""
"1583432296-13442","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Alhamdulilah untung punya aplikasi ini. Bisa kemana pun dan mau ngapain aja bisa."
"1583432296-12403","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Kereen ada gojek.. membantu saya dalam bbrapa kesulitan dalam mengatur wKtu .. dan terselesaikan dengan tepat waktu.. thank you gojek indonesia.. tetap jaya selamanya.. Amin.🤗🤗🤗"
"1583432296-14435","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Bagus membatu saya pepergian dan beli makan klo saya males jalan tinggal pesen deh.."
"1583432296-14062","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Pengalaman saya menggunakan gojek sungguh sangat memuaskan."
"1583432296-11494","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","zakaria daffa",""
"1583432296-11125","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Muslim Tawang",""
"1583432296-12778","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saya baru ngunain aplikasi gojek,dicobain 2x gofood,drivernya baik2,seneng deh kalo pada ramah,semoga smua tetep dipertahankan pelayanannya,ramah dan baik"
"1583432296-8814","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Iin Krisnawati",""
"1583432296-13739","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Maju terus gojek... Selalu berikan manfaat untuk negeri yang kita cintai ini"
"1583432296-12838","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Bagus jek uang lonjakan jatah driver di makan ,cs kalo order dapat driver nya jauh"" kasian pada nunggu lama .sistem prioritas ga guna banget !"
